EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag,HighPerformer,PerformanceTrend,SelfOtherGapBucket,OKREfficiencyScore,Rating360Variance,WorkloadRatio,WorkloadZone,TenureBucket,PromotionLagFlag,BurnoutWorkloadIndex,TrainingEfficiency,LeadershipGap,PromotionReadinessScore,ReadinessCategory,EngagementPerfAlignment,EngagementPerfQuadrant,ReportMonth
EMP02041,Marketing,Marketing Analyst,IC2,MGR0104,On-Site,36,Male,Associate's,7.6,3.0,2.1,1.85,0,1.75,1.97,2.61,1.92,-0.22,2.44,1.14,64.1,5,56.6,46.5,3.53,4.14,Medium,20,16.4,0,182,5,2.6,0.17,0,1,0,0.15,Aligned,12.56,0.447,1.083,Optimal,7+yr,0,0.432,0.0075,0.52,0.368,Development Needed,0.1,Needs Support (Low Eng + Low Perf),2024-10
EMP02042,Product,Product Analyst,IC2,MGR0155,Remote,33,Non-Binary,High School,2.1,1.1,3.4,4.13,0,3.64,3.73,2.61,3.44,-0.09,2.44,1.14,80.3,4,85.1,42.8,3.12,2.96,Medium,18,24.0,0,188,6,3.0,0.91,0,0,0,-0.63,Aligned,20.6,0.622,1.119,Optimal,1-3yr,0,0.463,-0.035,-1.0,0.504,Ready in 12 Months,0.228,Flight Risk (Low Eng + High Perf),2024-10
EMP02043,Engineering,ML Engineer,IC2,MGR0134,Hybrid,38,Female,Bachelor's,4.8,1.9,2.0,1.62,0,2.12,2.67,2.61,2.38,-0.55,1.43,1.9,55.8,5,52.5,29.9,2.49,2.42,Medium,0,20.2,0,166,5,2.5,0.0,0,0,0,0.38,UnderEstimates Self,11.02,0.302,0.988,Optimal,3-7yr,0,0.36,0.38,-0.95,0.328,Not Yet Ready,0.074,Needs Support (Low Eng + Low Perf),2024-10
EMP02044,HR,L&D Specialist,IC2,MGR0088,On-Site,46,Male,Master's,4.6,3.6,2.5,2.76,0,3.74,1.86,2.61,2.82,1.88,1.73,1.35,49.9,3,53.0,42.4,2.91,2.23,Medium,8,17.7,0,166,3,3.0,0.29,0,0,0,-0.26,Significant Inflation,16.1,0.946,0.988,Optimal,3-7yr,0,0.36,-0.0325,-1.09,0.387,Development Needed,0.13,Needs Support (Low Eng + Low Perf),2024-10
EMP02045,Customer Success,CS Manager,IC1,MGR0115,On-Site,38,Female,Master's,4.5,1.6,3.0,2.57,0,3.12,2.88,2.61,3.15,0.24,2.64,2.4,53.5,2,54.5,56.8,2.44,2.22,Low,8,14.7,1,164,5,4.4,0.47,0,0,0,0.43,Aligned,27.2,0.255,1.025,Optimal,3-7yr,0,0.142,0.0538,-0.51,0.432,Development Needed,0.278,Star (High Eng + High Perf),2024-10
EMP02046,Customer Success,CS Manager,IC3,MGR0033,Hybrid,36,Male,Master's,2.8,1.2,2.5,2.5,0,1.88,2.43,2.61,2.14,-0.55,2.16,2.25,73.5,5,68.3,56.5,3.95,4.22,Medium,3,18.7,0,154,6,4.4,0.54,0,0,0,0.0,UnderEstimates Self,15.4,0.38,0.88,Under-Utilized,1-3yr,0,0.36,0.0,0.02,0.364,Development Needed,0.189,Coachable (High Eng + Low Perf),2024-10
EMP02047,Sales,Account Executive,IC1,MGR0118,On-Site,27,Male,Bachelor's,1.3,0.9,3.4,3.27,0,4.24,3.42,2.61,3.86,0.82,2.64,3.02,95.3,4,84.3,63.4,4.02,3.38,Low,37,24.5,0,186,4,8.1,1.07,0,0,0,0.23,Slight Inflation,23.6,0.815,1.162,Optimal,1-3yr,0,0.26,0.0062,-1.22,0.538,Ready in 12 Months,0.351,Star (High Eng + High Perf),2024-10
EMP02048,HR,HR Business Partner,IC2,MGR0080,Remote,46,Female,PhD,3.9,3.3,3.5,3.26,0,3.7,3.47,2.61,3.62,0.23,2.62,2.3,80.5,6,67.2,62.7,3.26,3.15,Low,22,19.5,2,156,5,6.2,0.55,0,0,0,0.24,Aligned,13.07,0.575,0.929,Optimal,3-7yr,0,0.12,0.0109,-1.0,0.555,Ready in 12 Months,0.377,Star (High Eng + High Perf),2024-10
EMP02049,Product,Product Manager,IC2,MGR0178,Hybrid,23,Female,Associate's,13.1,10.0,1.9,1.85,0,2.41,1.93,2.61,3.62,0.48,1.37,2.11,77.6,4,80.8,34.4,3.43,3.88,Medium,6,16.7,3,174,3,1.4,0.38,0,0,0,0.15,Aligned,19.65,0.349,1.036,Optimal,7+yr,0,0.391,0.025,-2.25,0.508,Ready in 12 Months,0.083,Needs Support (Low Eng + Low Perf),2024-10
EMP02050,Marketing,Marketing Analyst,M1,MGR0012,Hybrid,22,Female,Bachelor's,7.2,5.8,1.0,1.0,0,1.16,1.31,1.0,1.16,-0.15,1.73,1.71,36.6,7,37.0,23.0,1.56,3.84,Medium,0,30.4,4,204,8,0.0,0.0,0,1,0,0.0,Aligned,5.5,0.155,1.103,Optimal,7+yr,0,0.449,0.0,0.57,0.221,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP02051,Sales,Sales Manager,IC3,MGR0095,Remote,37,Male,Bachelor's,0.5,0.2,3.9,3.96,0,3.79,4.04,1.0,3.68,-0.25,2.86,3.72,69.9,8,58.9,59.9,3.18,3.14,Low,43,16.2,1,178,7,6.1,0.77,0,0,1,0.04,Aligned,8.64,1.688,1.017,Optimal,0-1yr,0,0.135,0.0009,-0.82,0.49,Development Needed,0.415,Star (High Eng + High Perf),2024-10
EMP02052,Product,Product Analyst,IC3,MGR0185,Remote,27,Female,Bachelor's,0.5,0.2,3.4,3.48,0,4.32,2.87,1.0,3.38,1.45,2.11,2.09,93.2,7,81.3,55.1,3.99,3.62,High,26,57.30000000000001,6,212,8,9.1,0.88,0,0,0,0.02,Significant Inflation,13.27,1.664,1.211,Stretched,0-1yr,0,0.783,0.0008,-1.27,0.491,Development Needed,0.319,Star (High Eng + High Perf),2024-10
EMP02053,Operations,Supply Chain Specialist,IC1,MGR0053,Remote,43,Male,Master's,2.8,2.3,1.4,1.2,0,1.41,1.0,1.0,1.45,0.41,1.3,1.0,49.1,3,45.7,17.0,1.85,2.2,Medium,1,29.6,3,188,5,0.0,0.0,0,0,0,0.3,Aligned,16.53,0.237,1.175,Optimal,1-3yr,0,0.512,0.3,-0.15,0.205,Not Yet Ready,0.008,Needs Support (Low Eng + Low Perf),2024-10
EMP02054,Finance,Finance Manager,IC2,MGR0013,Hybrid,22,Female,Bachelor's,6.0,5.0,3.5,3.13,0,3.21,3.72,1.0,3.75,-0.51,1.93,2.5,76.6,6,76.2,59.3,2.6,3.12,Medium,26,24.9,0,194,4,0.4,0.73,0,0,0,0.37,UnderEstimates Self,13.28,1.446,1.155,Optimal,3-7yr,0,0.494,0.0142,-1.82,0.615,Ready in 12 Months,0.347,Star (High Eng + High Perf),2024-10
EMP02055,Product,Product Analyst,IC1,MGR0122,Remote,42,Non-Binary,Associate's,1.5,1.0,3.0,3.19,0,3.49,3.07,1.0,3.32,0.42,2.94,2.54,51.5,5,58.6,59.6,2.35,3.1,Low,16,14.5,3,177,4,5.5,0.6,0,0,0,-0.19,Aligned,10.82,1.333,1.106,Optimal,1-3yr,0,0.212,-0.0119,-0.38,0.388,Development Needed,0.273,Star (High Eng + High Perf),2024-10
EMP02056,HR,HR Business Partner,IC2,MGR0200,Hybrid,41,Male,Master's,4.8,2.3,3.4,3.62,0,3.86,3.3,1.0,3.32,0.56,2.86,2.72,90.8,4,90.8,60.4,2.9,2.08,Medium,30,31.6,2,182,5,10.0,0.96,0,0,0,-0.12,Slight Inflation,23.05,1.516,1.083,Optimal,3-7yr,0,0.432,-0.004,-0.46,0.574,Ready in 12 Months,0.359,Star (High Eng + High Perf),2024-10
EMP02057,Sales,Account Executive,IC2,MGR0102,Hybrid,35,Female,Master's,10.7,4.6,3.0,3.81,1,3.73,3.3,1.0,3.28,0.66,2.86,2.35,62.4,2,68.6,35.9,2.72,2.88,Medium,13,27.6,5,188,2,3.7,0.42,0,0,0,-0.81,Slight Inflation,31.95,1.468,1.119,Optimal,7+yr,0,0.463,-0.0623,-0.42,0.53,Ready in 12 Months,0.136,Flight Risk (Low Eng + High Perf),2024-10
EMP02058,HR,L&D Specialist,IC1,MGR0131,Hybrid,22,Male,Master's,2.5,2.0,1.9,2.06,0,2.41,2.11,1.0,2.23,0.3,1.69,1.41,63.9,3,56.9,55.6,3.95,4.79,Medium,13,24.9,3,184,3,3.1,0.4,0,1,0,-0.06,Aligned,20.77,0.743,1.15,Optimal,1-3yr,0,0.49,-0.0046,-0.54,0.302,Not Yet Ready,0.128,Coachable (High Eng + Low Perf),2024-10
EMP02059,Sales,Sales Development Rep,IC2,MGR0192,Hybrid,22,Male,Bachelor's,1.1,0.5,2.4,1.89,0,2.77,2.75,1.0,2.7,0.02,1.76,2.27,55.9,5,52.5,36.5,2.25,3.55,Low,5,15.5,2,163,5,3.0,0.31,0,0,0,0.61,Aligned,11.26,1.016,0.97,Optimal,1-3yr,0,0.12,0.122,-0.94,0.313,Not Yet Ready,0.13,Needs Support (Low Eng + Low Perf),2024-10
EMP02060,Product,Product Manager,Director,MGR0058,Hybrid,36,Female,Associate's,10.0,7.0,3.6,3.79,0,4.16,3.32,3.62,3.7,0.84,3.69,2.61,92.6,8,100.0,60.3,3.75,3.12,Medium,48,29.6,3,200,10,8.7,0.91,0,0,0,-0.29,Slight Inflation,11.69,0.426,0.952,Optimal,7+yr,0,0.36,-0.006,-0.01,0.658,Ready in 6 Months,0.358,Star (High Eng + High Perf),2024-10
EMP02061,Engineering,DevOps Engineer,Director,MGR0004,Hybrid,33,Male,Master's,2.6,2.3,4.6,4.73,0,4.14,4.68,4.07,4.3,-0.54,3.68,3.86,91.6,8,90.3,60.2,3.82,2.33,Medium,45,40.4,3,175,12,7.6,0.75,1,0,1,-0.23,UnderEstimates Self,11.6,0.334,0.833,Under-Utilized,1-3yr,0,0.36,-0.0051,-0.62,0.816,Ready Now,0.49,Star (High Eng + High Perf),2024-10
EMP02062,Operations,Ops Manager,IC2,MGR0173,Hybrid,40,Female,High School,2.1,1.5,2.8,3.26,0,3.23,4.68,4.07,2.82,0.37,2.24,2.76,84.2,7,84.0,55.1,2.53,4.59,Low,21,19.6,2,180,7,4.8,0.57,0,0,0,-0.26,Aligned,12.03,0.728,1.071,Optimal,1-3yr,0,0.181,-0.0124,-0.58,0.444,Development Needed,0.259,Star (High Eng + High Perf),2024-10
EMP02063,Product,UX Researcher,IC1,MGR0066,Hybrid,34,Male,Master's,1.7,0.8,3.5,3.24,0,3.42,2.88,4.07,3.14,0.54,2.35,2.5,89.1,4,90.7,66.8,3.92,4.01,Medium,30,18.4,8,176,3,9.4,0.67,0,0,0,0.26,Slight Inflation,22.8,0.596,1.1,Optimal,1-3yr,0,0.447,0.0087,-0.79,0.5,Development Needed,0.381,Star (High Eng + High Perf),2024-10
EMP02064,Customer Success,CS Specialist,IC1,MGR0115,On-Site,33,Female,Master's,2.2,1.0,1.0,1.07,0,1.4,1.04,4.07,1.15,0.36,1.0,1.0,45.6,3,41.7,51.3,1.01,3.73,Medium,0,16.2,0,169,1,0.0,0.0,0,1,0,-0.07,Aligned,13.73,1.655,1.056,Optimal,1-3yr,0,0.408,-0.07,-0.15,0.111,Not Yet Ready,0.0,Needs Support (Low Eng + Low Perf),2024-10
EMP02065,HR,HR Business Partner,IC2,MGR0036,Hybrid,22,Male,Bachelor's,4.5,1.6,4.0,4.68,0,4.63,4.34,4.07,4.36,0.29,1.96,1.0,84.4,4,83.7,74.2,2.72,2.86,Medium,31,22.9,2,174,4,6.8,0.84,1,0,1,-0.68,Aligned,21.0,0.28,1.036,Optimal,3-7yr,0,0.391,-0.0219,-2.4,0.784,Ready Now,0.549,Star (High Eng + High Perf),2024-10
EMP02066,Finance,Accountant,M2,MGR0023,Remote,41,Male,Master's,2.3,1.6,2.1,1.34,0,2.41,2.17,2.15,2.24,0.24,1.62,1.42,47.3,8,45.7,27.5,2.32,1.4,High,8,35.7,2,219,9,3.4,0.24,0,0,0,0.66,Aligned,5.59,0.145,1.123,Optimal,1-3yr,0,0.706,0.0825,-0.62,0.256,Not Yet Ready,0.042,Needs Support (Low Eng + Low Perf),2024-10
EMP02067,Finance,Finance Manager,IC1,MGR0019,Hybrid,29,Male,Master's,1.6,1.0,3.5,3.98,1,4.08,3.82,2.15,3.61,0.26,1.62,3.04,100.0,4,88.7,83.0,3.07,4.27,Low,63,17.7,1,171,5,11.9,1.26,0,0,0,-0.48,Aligned,25.0,1.047,1.069,Optimal,1-3yr,0,0.18,-0.0076,-1.99,0.543,Ready in 12 Months,0.469,Star (High Eng + High Perf),2024-10
EMP02068,Marketing,Growth Manager,M1,MGR0040,Hybrid,31,Female,Master's,5.4,2.3,2.1,2.1,0,2.8,1.96,2.01,2.26,0.84,1.59,1.66,55.7,8,58.0,53.2,1.46,4.31,Medium,9,45.8,2,201,8,3.6,0.05,0,0,0,-0.1,Slight Inflation,7.05,0.471,1.086,Optimal,3-7yr,0,0.434,-0.0111,-0.67,0.338,Not Yet Ready,0.119,Needs Support (Low Eng + Low Perf),2024-10
EMP02069,Sales,Sales Development Rep,IC1,MGR0072,On-Site,26,Female,Master's,0.9,0.4,2.3,3.08,1,3.0,2.1,2.01,2.83,0.9,2.4,1.96,66.2,4,62.4,47.0,1.31,3.19,Medium,1,16.1,4,179,3,5.8,0.51,0,0,0,-0.58,Slight Inflation,17.58,0.547,1.119,Optimal,0-1yr,0,0.463,-0.58,-0.43,0.346,Not Yet Ready,0.153,Needs Support (Low Eng + Low Perf),2024-10
EMP02070,HR,Recruiter,Director,MGR0144,Hybrid,22,Female,Bachelor's,0.9,0.3,3.5,3.8,1,4.1,3.47,3.61,3.73,0.63,3.86,1.96,74.8,8,69.9,49.6,3.0,2.15,Medium,14,23.0,1,178,12,8.0,0.6,0,0,0,-0.3,Slight Inflation,9.35,0.331,0.848,Under-Utilized,0-1yr,0,0.36,-0.0214,0.13,0.475,Development Needed,0.277,Flight Risk (Low Eng + High Perf),2024-10
EMP02071,Marketing,Content Strategist,IC2,MGR0058,Hybrid,46,Male,High School,4.8,4.3,3.4,3.17,0,4.55,3.27,3.61,3.73,1.28,2.75,2.54,84.4,7,91.7,68.1,4.83,3.49,Medium,32,14.1,0,166,6,6.4,0.66,0,0,0,0.33,Significant Inflation,12.39,0.663,0.988,Optimal,3-7yr,0,0.36,0.0103,-0.98,0.603,Ready in 12 Months,0.415,Star (High Eng + High Perf),2024-10
EMP02072,HR,Compensation Analyst,M1,MGR0107,Remote,41,Male,High School,8.1,6.5,2.4,2.62,1,3.86,2.51,2.94,3.1,1.35,1.85,2.42,64.2,7,64.1,47.5,3.52,3.03,Medium,16,24.9,1,177,6,4.7,0.55,0,0,0,-0.12,Significant Inflation,9.13,0.69,0.957,Optimal,7+yr,0,0.36,-0.0075,-1.25,0.487,Development Needed,0.162,Needs Support (Low Eng + Low Perf),2024-10
EMP02073,Customer Success,CS Specialist,IC2,MGR0018,Hybrid,41,Male,Bachelor's,1.1,0.6,3.1,3.16,0,3.24,2.51,2.94,3.43,0.32,1.59,1.75,88.6,4,96.3,51.1,1.93,4.47,Medium,14,27.4,2,184,9,5.1,0.7,0,0,0,-0.16,Aligned,22.05,0.367,1.095,Optimal,1-3yr,0,0.442,-0.0114,-1.84,0.459,Development Needed,0.249,Star (High Eng + High Perf),2024-10
EMP02074,Sales,Account Executive,IC3,MGR0036,Hybrid,33,Female,Associate's,0.8,0.7,4.0,3.68,1,3.92,4.26,2.94,4.11,-0.34,2.85,3.58,72.7,6,68.1,60.7,2.39,3.18,Low,12,31.1,0,202,5,4.6,0.76,0,0,1,0.32,Aligned,12.43,0.685,1.154,Optimal,0-1yr,0,0.253,0.0267,-1.26,0.534,Ready in 12 Months,0.432,Star (High Eng + High Perf),2024-10
EMP02075,Product,UX Researcher,IC1,MGR0152,On-Site,22,Male,Bachelor's,4.4,3.1,2.6,2.67,0,1.77,1.92,2.94,1.99,-0.15,1.23,1.25,77.1,4,85.6,57.9,2.88,3.1,Medium,25,38.5,1,199,5,5.4,0.79,0,0,0,-0.17,Aligned,19.82,0.637,1.244,Stretched,3-7yr,0,0.571,-0.0068,-0.76,0.406,Development Needed,0.211,Coachable (High Eng + Low Perf),2024-10
EMP02076,Product,Product Manager,IC1,MGR0129,On-Site,51,Non-Binary,Master's,3.9,2.9,2.3,2.75,0,3.57,1.58,2.94,2.58,1.99,1.74,1.25,66.7,4,65.3,42.1,2.91,2.82,Medium,7,18.0,1,194,4,8.6,0.25,0,0,0,-0.25,Significant Inflation,16.15,1.017,1.212,Stretched,3-7yr,0,0.544,-0.0357,-0.84,0.393,Development Needed,0.124,Needs Support (Low Eng + Low Perf),2024-10
EMP02077,Finance,FP&A Analyst,M2,MGR0001,Hybrid,38,Female,Bachelor's,2.4,1.7,3.4,3.13,0,3.57,3.43,4.17,3.72,0.14,2.92,3.04,88.2,8,84.0,46.6,3.33,2.92,Medium,43,21.9,2,194,6,5.3,0.77,0,0,0,0.37,Aligned,11.15,0.393,0.995,Optimal,1-3yr,0,0.36,0.0086,-0.8,0.544,Ready in 12 Months,0.244,Flight Risk (Low Eng + High Perf),2024-10
EMP02078,Product,Product Analyst,M2,MGR0064,On-Site,36,Male,High School,0.5,0.4,3.4,3.14,0,3.99,3.28,3.52,3.6,0.71,3.04,2.18,98.4,8,100.0,92.9,3.54,2.32,Low,35,29.1,5,200,9,13.1,1.02,0,0,0,0.36,Slight Inflation,12.11,0.361,1.026,Optimal,0-1yr,0,0.143,0.0103,-0.56,0.513,Ready in 12 Months,0.581,Star (High Eng + High Perf),2024-10
EMP02079,Product,UX Researcher,M2,MGR0062,Hybrid,32,Male,Bachelor's,0.5,0.2,2.0,1.61,0,2.56,1.72,2.07,2.12,0.84,1.95,2.18,38.7,8,42.6,32.5,2.08,4.02,Medium,0,37.9,4,201,10,0.0,0.09,0,0,0,0.39,Slight Inflation,4.89,0.422,1.031,Optimal,0-1yr,0,0.387,0.39,-0.17,0.196,Not Yet Ready,0.065,Needs Support (Low Eng + Low Perf),2024-10
EMP02080,Customer Success,CS Manager,IC3,MGR0110,On-Site,22,Female,Master's,6.0,3.8,1.9,1.79,0,2.62,1.65,2.07,2.32,0.97,1.0,1.0,53.4,7,54.0,42.9,1.48,2.18,Medium,7,17.6,4,180,6,3.0,0.46,0,1,0,0.21,Slight Inflation,7.39,0.486,1.029,Optimal,3-7yr,0,0.385,0.03,-1.32,0.356,Development Needed,0.091,Needs Support (Low Eng + Low Perf),2024-10
EMP02081,Engineering,Data Engineer,M1,MGR0164,On-Site,44,Male,Bachelor's,2.4,1.9,2.9,2.91,1,3.2,2.89,3.1,3.06,0.31,2.02,2.54,55.7,7,45.9,56.5,2.4,3.1,Medium,15,21.4,4,188,9,9.0,0.49,0,0,0,0.09,Aligned,7.7,0.158,1.016,Optimal,1-3yr,0,0.374,0.006,-1.04,0.397,Development Needed,0.269,Star (High Eng + High Perf),2024-10
EMP02082,Finance,Finance Manager,IC1,MGR0075,Remote,26,Male,Bachelor's,7.8,2.4,1.9,1.99,0,2.62,2.04,3.1,3.06,0.58,1.03,1.77,62.3,4,52.5,47.8,1.98,3.46,Medium,0,24.2,5,194,1,0.1,0.48,0,0,0,0.01,Slight Inflation,15.4,0.531,1.212,Stretched,7+yr,0,0.544,0.01,-2.03,0.416,Development Needed,0.102,Needs Support (Low Eng + Low Perf),2024-10
EMP02083,Marketing,Growth Manager,IC2,MGR0146,Hybrid,39,Male,Master's,3.4,1.3,1.4,1.84,0,2.02,1.59,3.1,1.54,0.43,1.03,1.54,24.2,5,20.3,30.0,1.0,1.91,Medium,0,16.1,0,164,2,0.0,0.11,0,0,0,-0.34,Aligned,4.6,0.778,0.976,Optimal,3-7yr,0,0.36,-0.34,-0.51,0.149,Not Yet Ready,0.028,Needs Support (Low Eng + Low Perf),2024-10
EMP02084,Operations,Ops Manager,IC2,MGR0016,Hybrid,41,Female,Bachelor's,3.9,1.7,3.5,3.6,0,3.53,2.4,3.1,3.23,1.13,2.7,1.12,93.1,5,98.7,69.8,2.89,2.75,Medium,43,32.3,3,198,5,5.9,0.94,0,0,0,-0.1,Significant Inflation,18.58,0.57,1.179,Optimal,3-7yr,0,0.515,-0.0023,-0.53,0.551,Ready in 12 Months,0.407,Star (High Eng + High Perf),2024-10
EMP02085,Engineering,Data Engineer,IC3,MGR0017,Remote,37,Female,Master's,10.9,5.2,1.6,1.06,0,2.45,1.36,3.1,2.08,1.09,2.7,1.0,36.6,5,37.6,29.6,2.8,3.34,High,0,30.8,2,187,6,0.0,0.0,0,1,0,0.44,Significant Inflation,7.24,0.879,1.069,Optimal,7+yr,0,0.66,0.44,0.62,0.3,Not Yet Ready,0.032,Needs Support (Low Eng + Low Perf),2024-10
EMP02086,Marketing,Content Strategist,IC2,MGR0024,Remote,38,Male,High School,0.7,0.3,2.6,2.81,0,3.07,1.78,3.1,2.84,1.29,3.53,1.64,76.1,3,76.5,46.6,2.58,3.15,Medium,21,19.6,0,178,4,3.7,0.52,0,0,0,-0.31,Significant Inflation,25.23,0.754,1.06,Optimal,0-1yr,0,0.412,-0.0148,0.69,0.355,Development Needed,0.144,Needs Support (Low Eng + Low Perf),2024-10
EMP02087,Sales,Account Executive,IC1,MGR0098,On-Site,45,Male,PhD,3.1,2.1,4.1,4.54,0,3.79,4.21,3.1,3.95,-0.42,3.51,3.75,74.8,4,77.8,54.8,3.61,3.18,High,50,57.30000000000001,2,224,5,5.5,0.6,1,0,1,-0.54,Aligned,19.0,0.56,1.4,Stretched,3-7yr,0,0.946,-0.0108,-0.44,0.729,Ready in 6 Months,0.376,Star (High Eng + High Perf),2024-10
EMP02088,Engineering,ML Engineer,IC3,MGR0196,On-Site,28,Male,PhD,0.5,0.2,3.5,3.57,0,3.65,3.62,3.1,3.57,0.03,2.23,2.79,72.4,6,72.4,50.9,4.28,2.09,Medium,11,18.8,1,162,5,6.4,0.77,0,0,0,-0.07,Aligned,12.02,0.309,0.926,Optimal,0-1yr,0,0.36,-0.0064,-1.34,0.454,Development Needed,0.291,Flight Risk (Low Eng + High Perf),2024-10
EMP02089,Customer Success,Onboarding Manager,M1,MGR0130,On-Site,36,Female,Bachelor's,1.8,0.7,2.6,2.6,0,2.64,2.03,3.42,3.57,0.61,2.81,1.71,66.9,8,63.1,71.9,3.84,2.21,Medium,10,39.4,0,215,7,1.6,0.56,0,0,0,-0.1,Slight Inflation,8.43,0.697,1.162,Optimal,1-3yr,0,0.5,-0.01,-0.76,0.394,Development Needed,0.254,Coachable (High Eng + Low Perf),2024-10
EMP02090,Marketing,Content Strategist,IC2,MGR0138,On-Site,33,Male,Bachelor's,0.6,0.5,2.0,1.51,0,2.07,1.93,3.42,1.97,0.14,2.43,1.78,48.1,4,48.3,49.0,1.63,3.7,Medium,0,16.8,6,173,8,1.5,0.33,0,0,0,0.49,Aligned,11.72,0.823,1.03,Optimal,0-1yr,0,0.386,0.49,0.46,0.21,Not Yet Ready,0.104,Needs Support (Low Eng + Low Perf),2024-10
EMP02091,Sales,Sales Manager,IC1,MGR0181,On-Site,22,Male,Master's,0.8,0.6,2.9,3.47,0,3.54,2.2,3.42,2.85,1.34,1.57,2.22,75.2,4,83.1,48.3,3.39,3.98,Medium,27,21.5,3,176,1,4.0,0.89,0,0,0,-0.47,Significant Inflation,19.18,0.741,1.1,Optimal,0-1yr,0,0.447,-0.0174,-1.28,0.4,Development Needed,0.227,Flight Risk (Low Eng + High Perf),2024-10
EMP02092,Finance,Finance Manager,IC1,MGR0179,Remote,37,Female,Bachelor's,10.9,4.9,3.6,2.81,1,4.32,3.55,3.42,3.73,0.77,1.96,2.37,47.2,3,51.3,44.2,3.1,4.12,Medium,0,23.3,1,189,3,3.2,0.2,0,0,0,0.69,Slight Inflation,16.47,0.486,1.181,Optimal,7+yr,0,0.517,0.69,-1.77,0.561,Ready in 12 Months,0.246,Flight Risk (Low Eng + High Perf),2024-10
EMP02093,Operations,Operations Analyst,IC1,MGR0197,Remote,45,Female,Associate's,3.8,2.0,3.0,3.21,1,2.86,3.06,3.42,2.86,-0.2,2.26,2.38,79.9,4,86.0,59.9,2.58,3.16,Medium,26,20.4,2,184,4,6.0,0.63,0,0,0,-0.21,Aligned,20.15,0.284,1.15,Optimal,3-7yr,0,0.49,-0.0081,-0.6,0.469,Development Needed,0.266,Star (High Eng + High Perf),2024-10
EMP02094,Sales,Account Executive,IC2,MGR0014,Remote,46,Non-Binary,Bachelor's,8.9,6.6,2.9,3.28,0,3.16,3.17,3.42,2.97,-0.01,2.83,2.08,81.3,4,72.5,65.9,3.39,3.68,Low,20,20.2,4,168,4,6.5,0.82,0,0,0,-0.28,Aligned,19.95,0.147,1.0,Optimal,7+yr,0,0.12,-0.014,-0.14,0.554,Ready in 12 Months,0.304,Star (High Eng + High Perf),2024-10
EMP02095,Product,Product Manager,IC3,MGR0112,Remote,49,Female,Associate's,2.3,1.8,3.0,2.51,0,3.76,3.12,3.42,3.28,0.64,2.56,2.63,80.6,4,77.1,78.5,3.01,1.96,Low,29,24.5,2,200,7,5.3,0.66,0,0,0,0.49,Slight Inflation,20.58,0.32,1.143,Optimal,1-3yr,0,0.244,0.0169,-0.72,0.469,Development Needed,0.367,Star (High Eng + High Perf),2024-10
EMP02096,HR,HR Business Partner,IC3,MGR0066,Remote,22,Male,Bachelor's,3.6,1.5,2.4,2.22,0,2.46,2.21,3.42,2.16,0.25,1.19,1.33,58.4,7,52.8,40.3,3.03,2.17,Medium,33,16.2,2,165,5,2.4,0.45,0,0,0,0.28,Aligned,7.73,0.639,0.943,Optimal,3-7yr,0,0.36,0.0085,-0.97,0.33,Not Yet Ready,0.135,Needs Support (Low Eng + Low Perf),2024-10
EMP02097,Sales,Sales Manager,IC3,MGR0082,Hybrid,48,Male,PhD,0.5,0.4,4.4,5.0,0,4.51,2.21,3.42,4.28,0.47,3.05,3.23,100.0,7,96.8,71.2,4.18,2.9,Low,51,33.0,1,191,5,11.8,1.5,0,0,1,-0.5,Aligned,14.29,1.151,1.091,Optimal,0-1yr,0,0.199,-0.0098,-1.23,0.629,Ready in 12 Months,0.627,Star (High Eng + High Perf),2024-10
EMP02098,Sales,Account Executive,IC2,MGR0093,On-Site,36,Male,Bachelor's,2.5,1.9,3.8,4.35,1,3.4,3.66,3.42,3.94,-0.26,2.71,2.96,67.9,5,63.1,61.9,3.85,3.11,Medium,22,20.1,1,163,3,3.8,0.58,0,0,1,-0.35,Aligned,13.06,0.145,0.97,Optimal,1-3yr,0,0.36,-0.0159,-1.23,0.543,Ready in 12 Months,0.413,Star (High Eng + High Perf),2024-10
EMP02099,Operations,Operations Analyst,M1,MGR0181,On-Site,47,Male,Bachelor's,3.3,2.7,3.0,3.06,0,3.61,2.86,3.45,3.31,0.75,2.92,2.05,56.8,8,58.3,46.1,2.26,2.83,Medium,15,23.3,3,205,6,2.6,0.33,0,0,0,-0.06,Slight Inflation,7.21,0.395,1.108,Optimal,3-7yr,0,0.454,-0.004,-0.39,0.441,Development Needed,0.207,Flight Risk (Low Eng + High Perf),2024-10
