EmployeeID,Department,JobRole,JobLevel,ManagerID,LocationType,Age,Gender,EducationLevel,YearsAtCompany,YearsSinceLastPromotion,PerformanceRating,HistoricalRatingAvg,CalibrationAdjustedFlag,SelfRating,PeerAvgRating,SubordinateAvgRating,Overall360Score,SelfOtherGap,Leadership360,Collaboration360,OKRCompletionPct,NumOKRsAssigned,WeightedGoalAttainment,EngagementScore,JobSatisfaction,WorkLifeBalanceRating,BurnoutRisk,TrainingHoursLastYear,OvertimeHoursMonthly,AbsenteeismDays,AvgMonthlyHours,ProjectsHandled,PercentSalaryHikeLast,BonusPayoutPct,HighPotentialFlag,PIPHistoryFlag
EMP02244,Sales,Sales Manager,M2,MGR0078,Remote,28,Male,Bachelor's,5.9,2.2,4.5,3.94,0,5.0,3.98,5.0,4.66,1.02,3.15,3.38,90.9,8,89.9,74.6,3.17,4.44,Low,45,24.9,1,173,9,8.3,0.95,1,0
EMP02245,Finance,Financial Analyst,IC2,MGR0074,On-Site,22,Male,Master's,13.4,8.9,3.0,2.68,0,3.63,3.0,,3.2,0.63,2.74,,86.7,3,86.1,55.3,3.01,3.76,Medium,19,28.7,1,191,5,7.8,0.87,0,0
EMP02246,Sales,Sales Development Rep,IC2,MGR0023,Remote,41,Female,Master's,1.2,0.7,3.0,2.74,0,3.3,3.21,,3.3,0.09,2.8,2.71,67.9,4,60.6,52.8,2.52,3.67,Medium,16,23.2,0,181,3,5.9,0.71,0,0
EMP02247,Engineering,ML Engineer,IC1,MGR0030,Remote,38,Female,Associate's,6.8,4.7,3.0,3.21,0,2.92,2.66,,3.06,0.26,2.78,1.99,64.8,2,66.1,38.4,3.72,3.69,Medium,5,15.5,0,163,2,4.6,0.39,0,0
EMP02248,Product,Product Analyst,IC3,MGR0111,Remote,45,Male,Bachelor's,1.0,0.6,3.0,2.81,1,3.34,2.56,,3.05,0.78,2.36,1.56,79.4,6,73.3,83.7,3.16,1.98,Low,37,17.9,3,187,5,8.3,0.52,0,0
EMP02249,Customer Success,CS Manager,IC1,MGR0058,Hybrid,22,Male,Master's,4.6,2.2,3.0,3.57,0,4.0,3.04,,3.38,0.96,1.95,,78.0,2,73.3,56.0,2.72,2.74,Medium,30,15.6,3,173,2,5.2,0.65,0,0
EMP02250,Engineering,Software Engineer,IC2,MGR0095,Hybrid,29,Female,Master's,0.5,0.3,2.0,1.61,0,1.97,1.96,,1.7,0.01,1.61,1.85,48.7,5,52.5,27.3,2.48,3.18,Medium,2,19.8,5,185,1,2.1,0.14,0,0
EMP02251,Marketing,Content Strategist,IC2,MGR0052,Hybrid,36,Male,Master's,3.5,1.8,3.5,3.98,0,3.92,3.48,,3.62,0.44,1.75,3.72,82.9,4,74.2,78.2,1.92,2.92,Low,15,15.8,2,173,7,4.4,0.7,0,0
EMP02252,HR,L&D Specialist,IC3,MGR0056,On-Site,39,Male,PhD,1.3,0.5,2.0,1.9,0,1.94,1.39,,1.64,0.55,2.39,1.0,45.9,7,49.2,40.4,2.13,3.73,Medium,28,18.6,1,178,6,4.6,0.42,0,1
EMP02253,HR,Recruiter,IC3,MGR0010,Hybrid,23,Female,Bachelor's,10.4,7.3,2.0,1.38,0,2.14,2.86,,2.18,-0.72,1.0,2.44,46.1,7,44.9,39.4,2.13,3.35,Medium,1,24.3,1,168,5,1.7,0.0,0,1
EMP02254,Sales,Account Executive,IC1,MGR0147,Hybrid,38,Female,Bachelor's,1.4,0.7,1.0,1.04,0,1.42,1.0,,1.14,0.42,1.29,1.08,55.0,5,49.2,29.4,1.37,3.68,Medium,0,22.3,2,202,5,0.0,0.0,0,1
EMP02255,Customer Success,CS Manager,IC2,MGR0147,Hybrid,30,Male,Master's,2.0,1.7,2.5,2.3,1,2.95,2.7,,2.7,0.25,1.46,2.2,63.4,5,66.7,34.6,3.27,3.06,Medium,2,18.9,1,182,2,4.2,0.64,0,0
EMP02256,Finance,FP&A Analyst,IC3,MGR0108,On-Site,22,Male,Bachelor's,7.3,3.1,1.0,1.24,0,1.35,1.0,,1.12,0.35,,1.02,43.8,7,44.4,43.8,2.45,4.28,Medium,6,43.9,2,205,7,0.0,0.32,0,0
EMP02257,Product,Product Analyst,Director,MGR0087,Remote,28,Female,Bachelor's,2.3,1.5,1.5,1.57,0,2.04,2.46,1.19,1.9,-0.42,1.22,1.84,53.1,8,49.7,31.2,2.24,3.39,Medium,0,24.9,4,188,10,0.0,0.0,0,0
EMP02258,Operations,Operations Analyst,IC3,MGR0187,Hybrid,39,Female,Bachelor's,1.1,0.7,2.5,2.34,0,2.98,2.55,,2.54,0.43,1.63,1.99,82.0,5,75.9,66.7,3.2,3.04,Medium,0,35.4,1,177,6,3.9,0.56,0,0
EMP02259,Customer Success,Onboarding Manager,M2,MGR0172,Hybrid,22,Female,Bachelor's,3.2,1.3,3.0,3.92,0,3.17,3.27,3.64,3.36,-0.1,1.38,2.24,75.3,8,71.9,55.4,3.76,3.76,Low,6,22.6,5,184,8,3.7,0.57,0,0
EMP02260,HR,Recruiter,M1,MGR0187,Hybrid,40,Male,Master's,7.3,4.1,3.5,3.39,0,4.09,3.57,3.06,3.57,0.52,2.22,2.74,69.3,8,61.3,53.5,2.25,3.82,Medium,33,28.6,1,174,9,6.0,0.61,0,0
EMP02261,Marketing,Growth Manager,IC3,MGR0084,Hybrid,37,Female,Bachelor's,2.3,1.6,2.5,2.69,0,2.41,1.54,,2.1,0.87,2.51,1.0,66.8,7,70.3,42.2,3.35,3.29,High,3,67.4,2,223,6,4.3,0.62,0,0
EMP02262,Customer Success,Onboarding Manager,IC1,MGR0004,Hybrid,32,Female,Bachelor's,0.6,0.3,4.5,4.28,0,4.7,4.44,,4.53,0.26,2.64,,92.6,4,85.2,82.6,3.54,2.02,Medium,46,26.3,1,182,3,11.1,1.02,0,0
EMP02263,Sales,Account Executive,IC3,MGR0097,Hybrid,22,Female,Master's,1.9,0.7,3.5,3.18,0,3.61,3.53,,3.53,0.08,2.12,3.09,76.3,6,80.6,77.1,3.34,4.0,Medium,22,21.2,6,186,9,9.6,0.64,0,0
EMP02264,Sales,Account Executive,IC3,MGR0112,Hybrid,22,Female,Master's,12.4,8.3,2.5,2.71,1,2.95,2.57,,2.95,0.38,2.0,1.67,57.6,6,59.5,38.1,3.07,1.94,Medium,18,17.1,0,175,6,5.3,0.49,0,0
EMP02265,Operations,Ops Manager,IC3,MGR0193,Hybrid,31,Male,High School,0.5,0.2,2.5,2.07,0,1.85,2.81,,2.1,-0.96,1.0,2.53,76.7,5,83.3,32.7,3.72,2.15,High,28,43.1,0,191,5,5.0,0.75,0,0
EMP02266,Marketing,Marketing Analyst,IC2,MGR0141,Remote,26,Non-Binary,Bachelor's,2.1,1.5,3.5,3.47,0,3.64,3.48,,3.59,0.16,2.47,2.74,100.0,5,87.5,87.5,3.77,3.31,Low,50,24.2,0,199,5,9.2,0.85,0,0
EMP02267,Finance,Financial Analyst,IC2,MGR0067,Hybrid,32,Male,Associate's,4.2,3.4,3.5,3.48,0,3.98,3.68,,3.87,0.3,2.78,2.9,84.9,5,79.5,55.9,4.14,2.87,Medium,35,28.6,1,177,6,11.4,0.89,0,0
EMP02268,Customer Success,CS Manager,IC2,MGR0140,Hybrid,42,Male,Master's,0.5,0.2,2.5,2.53,0,3.79,2.13,,2.86,1.66,,1.48,59.3,5,59.6,21.8,3.32,3.29,Medium,10,20.8,2,186,3,1.2,0.11,0,0
EMP02269,Marketing,Growth Manager,IC2,MGR0093,Hybrid,32,Female,Master's,1.7,1.0,3.0,2.94,0,3.32,2.28,,3.2,1.04,1.78,,67.0,3,71.4,42.7,2.26,4.4,Medium,0,19.2,1,186,6,2.6,0.53,0,0
EMP02270,Finance,Financial Analyst,IC1,MGR0183,On-Site,32,Female,Bachelor's,11.3,6.4,2.5,2.17,0,2.37,2.08,,2.53,0.29,2.45,2.13,63.0,4,56.0,38.0,2.41,3.56,Medium,6,12.7,1,175,2,3.2,0.4,0,0
EMP02271,Marketing,Growth Manager,M1,MGR0189,Hybrid,32,Female,Master's,0.5,0.3,2.5,2.37,0,3.07,2.14,2.23,2.48,0.93,2.66,1.49,71.0,6,75.6,32.5,2.21,2.63,Medium,10,18.5,0,180,8,5.6,0.43,0,0
EMP02272,Marketing,Marketing Analyst,IC1,MGR0095,Remote,43,Male,PhD,5.6,2.8,3.5,3.91,0,3.53,3.08,,3.35,0.45,1.69,2.36,65.5,2,56.8,49.7,2.33,3.92,Medium,23,19.0,1,186,4,1.6,0.33,0,0
EMP02273,Engineering,Data Engineer,IC1,MGR0041,Hybrid,45,Male,Associate's,7.4,4.1,3.0,2.85,0,2.76,2.47,,2.87,0.29,2.56,2.21,80.6,4,78.0,55.8,3.18,2.12,Medium,0,13.7,1,171,3,5.2,0.56,0,0
EMP02274,Sales,Account Executive,IC2,MGR0164,On-Site,38,Female,Bachelor's,1.3,0.4,3.5,2.74,0,3.87,,,3.47,0.81,2.73,2.1,71.1,3,61.9,69.3,3.27,2.73,Low,16,23.0,1,192,5,4.8,0.83,0,0
EMP02275,Customer Success,CS Manager,IC3,MGR0002,On-Site,36,Male,Bachelor's,1.0,0.4,4.0,3.66,0,4.83,3.75,,4.19,1.08,3.35,2.63,87.9,7,78.0,75.0,3.32,3.2,Medium,18,41.2,2,198,7,6.2,0.77,0,0
EMP02276,Marketing,Growth Manager,IC2,MGR0022,Hybrid,36,Female,Master's,9.9,6.4,3.0,3.34,0,2.98,2.54,,3.16,0.44,1.99,2.02,67.4,4,70.4,53.0,3.06,2.76,Low,14,17.5,2,185,3,2.5,0.45,0,0
EMP02277,Customer Success,Onboarding Manager,IC2,MGR0150,Remote,46,Male,Associate's,5.8,2.5,1.0,1.08,0,1.22,1.8,,1.51,-0.58,1.0,1.8,46.8,5,40.0,43.6,2.03,3.78,Medium,0,24.7,3,190,3,0.0,0.33,0,1
EMP02278,Operations,Operations Analyst,IC3,MGR0041,Hybrid,38,Female,Bachelor's,0.5,0.2,2.5,2.15,1,3.08,1.91,,2.82,1.17,1.98,1.5,50.9,5,50.4,28.7,1.49,3.26,Medium,0,35.4,6,198,7,0.0,0.42,0,0
EMP02279,Marketing,Content Strategist,IC2,MGR0095,Hybrid,47,Male,Master's,1.0,0.5,3.0,2.52,1,3.71,3.05,,3.26,0.66,2.49,2.36,75.7,4,66.2,27.7,2.13,3.47,Medium,20,28.8,0,172,5,4.7,0.32,0,0
EMP02280,HR,HR Business Partner,M2,MGR0116,On-Site,31,Female,Master's,3.9,1.6,2.5,1.81,1,3.37,2.21,2.61,2.73,1.16,2.45,1.76,55.1,8,58.0,31.7,2.65,3.33,Medium,10,20.7,0,186,8,0.8,0.41,0,0
EMP02281,Sales,Account Executive,M2,MGR0120,Hybrid,24,Female,Master's,2.2,0.7,4.0,4.16,0,4.02,4.09,4.2,,-0.07,3.47,3.25,98.5,8,100.0,66.2,3.78,3.98,Medium,38,29.1,3,182,9,6.1,0.89,1,0
EMP02282,HR,Recruiter,IC2,MGR0014,Hybrid,29,Male,Master's,2.8,1.3,2.5,2.08,0,2.75,2.32,,2.64,0.43,,1.66,56.3,4,57.7,40.2,1.82,2.44,Low,0,16.9,2,180,3,0.8,0.51,0,0
EMP02283,Customer Success,Onboarding Manager,IC2,MGR0093,Hybrid,30,Female,Bachelor's,12.1,4.8,3.0,2.72,0,2.43,3.2,,2.85,-0.77,2.99,,90.4,5,93.9,65.7,2.86,1.92,Medium,56,32.7,0,200,5,7.6,0.67,0,0
EMP02284,Customer Success,CS Manager,IC3,MGR0035,Hybrid,47,Female,High School,2.2,1.7,1.5,1.66,0,1.64,1.26,,1.34,0.38,1.95,1.08,51.9,4,51.8,47.2,1.67,3.82,Medium,3,17.5,1,175,4,0.0,0.36,0,0
EMP02285,Sales,Sales Manager,IC1,MGR0178,On-Site,40,Female,Master's,8.5,2.9,3.5,3.28,1,3.38,3.43,,3.33,-0.05,2.67,2.59,80.8,5,78.5,66.9,3.1,2.65,Low,41,14.0,1,159,1,8.1,0.6,0,0
EMP02286,Customer Success,Onboarding Manager,IC2,MGR0009,Hybrid,29,Female,Master's,4.3,3.2,2.5,2.65,1,2.86,1.63,,2.33,1.23,1.47,1.32,80.5,4,76.6,54.6,3.55,2.45,Low,8,19.4,7,184,4,1.3,0.52,0,0
EMP02287,HR,Compensation Analyst,IC2,MGR0118,On-Site,41,Male,Bachelor's,0.5,0.3,4.5,4.21,0,5.0,,,4.24,1.08,3.48,3.04,99.7,6,100.0,65.8,4.87,3.34,Medium,33,17.2,1,172,7,12.4,0.81,0,0
EMP02288,Marketing,Content Strategist,M2,MGR0096,Hybrid,33,Male,Master's,5.5,3.9,1.5,2.01,0,2.08,1.0,1.72,1.6,1.08,1.34,1.0,54.3,8,51.3,52.3,2.61,3.41,Low,0,23.6,2,197,9,2.0,0.04,0,0
EMP02289,Marketing,Content Strategist,IC1,MGR0059,Remote,48,Male,Bachelor's,2.9,1.0,2.5,2.39,0,2.34,2.93,,2.26,-0.59,1.67,2.99,50.0,3,42.5,51.5,3.78,4.11,Medium,7,16.4,2,162,2,1.5,0.36,0,0
EMP02290,Engineering,DevOps Engineer,IC3,MGR0056,Hybrid,32,Male,Bachelor's,1.0,0.9,2.5,2.42,0,2.64,2.73,,2.41,-0.09,2.39,2.22,71.6,7,62.7,43.0,2.56,3.31,Medium,10,17.2,4,181,7,2.1,0.35,0,0
EMP02291,Operations,Operations Analyst,IC3,MGR0010,Remote,22,Male,Master's,1.4,1.1,2.5,2.61,0,2.98,2.47,,2.85,0.51,1.84,1.68,86.0,4,87.1,40.4,3.17,3.25,Medium,15,16.8,2,175,8,6.6,0.5,0,0
EMP02292,Customer Success,Onboarding Manager,IC2,MGR0025,Remote,33,Female,Master's,3.3,1.3,2.0,2.57,0,2.35,,,2.23,0.08,2.31,1.47,73.6,4,69.2,60.6,2.67,2.68,Medium,24,15.7,4,175,5,0.3,0.69,0,0
EMP02293,HR,HR Business Partner,IC1,MGR0173,Hybrid,32,Male,Master's,3.7,1.6,3.0,2.62,0,3.02,2.55,,2.94,0.47,2.52,1.59,69.7,3,76.5,56.1,3.32,4.43,Low,23,18.1,3,187,4,4.6,0.57,0,0
EMP02294,Customer Success,CS Manager,Director,MGR0011,Hybrid,24,Male,Bachelor's,13.8,9.5,2.5,2.9,0,2.95,2.92,2.69,2.85,0.03,2.85,2.12,60.9,8,57.2,62.6,3.43,4.13,Medium,23,26.1,0,189,11,0.0,0.55,0,0
EMP02295,Customer Success,CS Specialist,IC2,MGR0101,Hybrid,39,Male,Master's,7.7,6.6,2.0,1.76,0,2.61,1.93,,2.49,0.68,1.15,,27.7,5,24.3,20.5,1.57,1.82,Medium,1,22.7,3,183,6,0.0,0.0,0,1
EMP02296,Finance,Financial Analyst,IC3,MGR0009,Remote,46,Female,Bachelor's,0.9,0.5,5.0,4.91,0,5.0,4.82,,4.94,0.18,3.49,3.79,94.6,6,88.1,42.8,4.27,4.34,Medium,38,25.5,6,182,6,5.2,1.05,0,0
EMP02297,Engineering,Software Engineer,IC1,MGR0135,Hybrid,26,Female,Master's,5.9,3.5,5.0,5.0,1,4.9,5.0,,4.97,-0.1,2.98,4.49,100.0,3,100.0,91.8,4.07,2.75,Low,82,20.0,0,180,5,10.4,1.41,1,0
EMP02298,HR,Compensation Analyst,IC2,MGR0071,Hybrid,42,Male,Bachelor's,0.5,0.2,2.5,2.61,0,2.95,2.73,,2.66,0.22,2.61,1.97,67.4,5,66.2,42.4,2.37,4.08,Medium,26,16.1,6,158,5,5.4,0.58,0,0
EMP02299,HR,L&D Specialist,IC2,MGR0162,On-Site,30,Female,Master's,0.6,0.3,1.5,1.21,0,1.46,1.0,,1.32,0.46,2.69,,52.4,5,52.6,48.3,3.19,3.53,Medium,8,21.8,2,179,2,1.2,0.32,0,1
EMP02300,Customer Success,CS Specialist,IC1,MGR0083,Hybrid,34,Male,PhD,0.9,0.4,2.0,2.45,0,2.83,2.2,,2.14,0.63,1.76,,54.1,4,47.5,42.6,2.72,3.99,Medium,0,18.6,3,174,4,0.0,0.2,0,0
EMP02301,Engineering,ML Engineer,IC1,MGR0020,Hybrid,33,Non-Binary,Bachelor's,3.6,1.8,4.0,3.95,0,3.25,3.84,,3.85,-0.59,3.03,3.73,85.3,4,90.2,77.7,3.42,3.94,Low,21,20.1,2,180,6,4.6,0.66,1,0
EMP02302,Marketing,Marketing Analyst,M1,MGR0114,Remote,34,Female,Bachelor's,0.9,0.3,3.0,3.02,0,3.17,3.0,3.38,3.18,0.17,2.26,2.01,78.2,8,84.2,60.1,3.41,3.58,Medium,29,20.3,5,181,8,8.9,0.53,0,0
EMP02303,HR,HR Business Partner,IC1,MGR0089,On-Site,38,Male,Master's,1.8,0.6,3.0,3.39,0,2.94,2.76,,2.81,0.18,3.01,2.0,76.6,5,67.9,38.3,2.63,3.78,Medium,15,47.7,9,207,2,4.3,0.65,0,0
EMP02304,Marketing,Content Strategist,IC1,MGR0005,Hybrid,26,Female,Master's,1.1,0.8,3.5,4.03,0,4.08,3.02,,,1.06,2.53,2.22,98.6,4,99.2,69.6,3.8,2.54,Medium,46,46.9,0,209,6,5.3,0.58,0,0
EMP02305,Engineering,DevOps Engineer,IC2,MGR0112,On-Site,45,Female,Master's,1.6,1.1,1.0,1.0,0,1.87,1.0,,1.37,0.87,1.0,1.0,44.6,5,40.5,31.2,1.09,5.0,Medium,0,30.9,3,187,5,0.0,0.0,0,1
EMP02306,Marketing,Content Strategist,M1,MGR0055,Remote,39,Male,Master's,11.4,5.7,3.5,3.16,1,3.54,3.18,3.45,3.39,0.36,2.11,,66.6,8,59.6,62.0,4.73,2.64,Medium,19,20.2,1,159,7,7.4,0.77,0,0
EMP02307,Sales,Sales Development Rep,IC1,MGR0089,Hybrid,41,Female,Bachelor's,23.8,10.0,3.0,2.31,0,2.92,3.05,,2.9,-0.13,1.68,,81.9,4,73.8,60.9,2.51,3.53,Medium,27,23.2,2,160,3,8.0,0.69,0,0
EMP02308,Finance,Financial Analyst,IC3,MGR0015,Hybrid,28,Male,Bachelor's,4.6,2.1,2.0,2.28,0,2.56,1.99,,2.14,0.57,1.74,,62.9,6,61.7,45.5,1.72,3.28,Medium,0,17.1,1,175,7,0.8,0.65,0,0
EMP02309,Product,Product Manager,IC1,MGR0176,Remote,26,Male,Bachelor's,3.4,1.8,1.5,1.6,0,1.08,1.47,,,-0.39,1.0,1.0,57.3,5,61.4,31.3,2.74,3.53,Medium,0,31.9,2,175,2,2.0,0.05,0,1
EMP02310,HR,L&D Specialist,IC1,MGR0004,Hybrid,44,Male,Bachelor's,4.9,3.6,3.5,3.81,0,3.9,3.68,,3.77,0.22,1.94,3.49,85.9,4,90.6,74.7,2.4,2.37,Low,26,14.0,0,204,3,8.8,0.76,0,0
EMP02311,Operations,Operations Analyst,IC1,MGR0078,On-Site,25,Male,Master's,5.9,4.4,4.5,4.49,0,4.79,4.38,,4.54,0.41,4.08,3.61,100.0,4,88.6,88.0,4.33,3.22,Low,45,16.7,0,175,4,6.7,0.97,0,0
EMP02312,Finance,Financial Analyst,M1,MGR0120,Hybrid,36,Male,Bachelor's,5.4,4.4,3.5,3.6,0,3.71,4.06,2.26,3.34,-0.35,3.26,3.62,71.6,8,70.0,51.8,3.39,2.55,Medium,11,26.3,0,207,7,8.9,0.68,0,0
EMP02313,Product,UX Researcher,IC1,MGR0113,On-Site,43,Female,Associate's,0.5,0.2,2.0,2.32,0,1.96,2.03,,2.0,-0.07,1.34,1.49,43.6,5,38.7,42.9,1.79,1.87,Medium,2,15.6,0,162,4,1.6,0.37,0,1
EMP02314,Marketing,Marketing Analyst,IC1,MGR0021,Remote,33,Male,PhD,1.5,0.6,3.0,3.3,0,2.46,2.55,,2.58,-0.09,2.67,2.2,79.9,2,76.7,44.3,3.02,2.86,Medium,33,14.2,5,182,2,5.3,0.95,0,0
EMP02315,HR,Compensation Analyst,IC2,MGR0137,Hybrid,44,Male,PhD,1.7,1.2,4.0,3.77,0,4.69,,,4.16,1.26,2.62,2.6,100.0,3,99.1,83.1,4.99,4.64,Low,48,26.6,0,184,5,14.2,1.05,0,0
EMP02316,Marketing,Growth Manager,M1,MGR0066,Hybrid,32,Female,Associate's,1.8,0.9,3.0,3.13,0,3.55,3.02,3.12,3.23,0.53,2.89,2.6,92.6,6,97.5,47.3,2.88,2.77,Medium,32,31.4,5,176,5,7.6,0.5,0,0
EMP02317,Sales,Sales Development Rep,IC2,MGR0107,Hybrid,24,Female,Bachelor's,1.7,0.6,3.5,3.81,0,3.78,3.32,,3.45,0.46,2.47,2.73,91.1,3,97.0,59.3,2.75,3.55,Low,27,19.2,3,179,3,9.5,0.73,0,0
EMP02318,Engineering,DevOps Engineer,IC2,MGR0163,On-Site,37,Non-Binary,PhD,6.2,4.0,3.0,2.86,0,3.39,,,,0.89,3.28,2.46,100.0,8,85.7,76.4,3.53,3.62,Medium,36,16.8,1,168,3,10.2,0.92,0,0
EMP02319,HR,Compensation Analyst,IC1,MGR0112,Remote,36,Female,Bachelor's,5.5,2.9,3.5,3.29,0,3.74,3.34,,3.57,0.4,1.98,2.95,73.4,5,75.0,88.7,3.6,3.91,Low,20,21.9,0,192,4,4.4,0.89,0,0
EMP02320,Product,UX Researcher,IC2,MGR0117,On-Site,56,Non-Binary,Bachelor's,0.5,0.3,2.0,1.65,0,2.69,1.71,,2.14,0.98,2.37,1.51,61.8,4,58.8,45.8,2.28,3.35,Medium,14,32.4,1,187,6,0.6,0.3,0,1
EMP02321,Product,Product Manager,IC3,MGR0179,Hybrid,27,Female,Master's,1.4,0.6,1.5,1.4,0,1.72,1.24,,1.45,0.48,1.29,1.05,30.2,6,29.4,43.9,1.6,3.89,Medium,0,29.0,0,178,6,0.0,0.05,0,0
EMP02322,Sales,Sales Development Rep,IC3,MGR0128,Remote,32,Non-Binary,Bachelor's,3.9,1.2,1.5,1.72,1,1.79,1.88,,1.72,-0.09,1.0,1.53,50.8,5,46.0,32.8,3.03,3.6,Medium,0,22.6,0,191,4,1.5,0.2,0,0
EMP02323,Sales,Sales Development Rep,IC2,MGR0102,On-Site,29,Female,High School,0.5,0.2,3.0,3.45,0,3.36,3.15,,3.25,0.21,2.45,2.07,57.8,4,49.6,35.8,3.8,4.48,Medium,12,14.5,0,193,7,0.2,0.36,0,0
EMP02324,Customer Success,CS Manager,IC2,MGR0078,Hybrid,33,Male,Master's,0.5,0.3,4.0,4.48,0,4.15,4.27,,3.91,-0.12,3.35,3.08,79.3,3,84.0,57.4,3.33,2.54,Medium,15,34.1,2,192,5,9.9,0.8,0,0
EMP02325,HR,Compensation Analyst,IC1,MGR0037,On-Site,33,Male,Master's,7.1,3.3,3.5,3.55,0,3.76,4.0,,3.98,-0.24,3.3,2.93,82.4,2,74.8,63.6,2.98,3.99,Medium,43,31.1,2,191,5,7.7,0.86,0,0
EMP02326,Marketing,Marketing Analyst,IC2,MGR0006,Hybrid,28,Female,Bachelor's,2.4,2.0,3.0,2.91,0,3.25,2.94,,3.01,0.31,2.68,2.85,86.8,6,92.9,42.6,2.91,3.49,Medium,15,16.4,3,173,6,5.0,0.65,0,0
EMP02327,Operations,Ops Manager,IC1,MGR0082,On-Site,38,Male,Master's,7.7,3.0,1.5,1.2,0,1.53,1.49,,1.7,0.04,1.0,1.03,31.6,3,27.4,35.6,1.3,2.8,Medium,3,21.3,5,172,1,4.5,0.5,0,1
EMP02328,Product,Product Analyst,M1,MGR0086,Hybrid,33,Male,Bachelor's,6.9,5.7,4.5,4.36,0,4.42,4.51,5.0,4.64,-0.09,4.07,3.47,100.0,6,95.2,60.7,3.86,3.19,Medium,46,21.7,1,181,7,7.1,1.13,1,0
EMP02329,Product,Product Manager,Director,MGR0082,Remote,45,Female,PhD,9.0,4.9,3.0,2.65,0,3.22,3.29,3.3,3.27,-0.07,2.73,2.82,79.2,8,82.0,61.1,3.17,4.63,Low,4,24.0,8,186,12,5.6,0.52,0,0
EMP02330,Sales,Account Executive,Director,MGR0051,Hybrid,29,Female,Bachelor's,0.5,0.2,3.5,3.3,1,3.68,3.77,2.69,3.38,-0.09,2.26,2.74,84.0,8,76.8,58.1,2.86,3.15,Medium,25,22.1,2,166,11,7.9,0.69,0,0
EMP02331,Finance,Financial Analyst,M1,MGR0066,Remote,49,Male,Master's,0.8,0.4,3.5,3.82,0,4.22,3.19,3.03,3.48,1.03,2.81,2.98,74.7,8,81.5,48.6,1.9,3.96,Medium,34,21.6,1,166,8,6.4,0.63,0,0
EMP02332,Sales,Sales Development Rep,IC3,MGR0096,Hybrid,37,Female,Bachelor's,1.4,0.7,4.0,4.46,0,3.92,3.5,,3.89,0.42,2.51,2.03,83.0,5,83.8,47.3,3.74,3.43,Medium,31,17.9,1,168,7,6.0,0.52,0,0
EMP02333,Operations,Supply Chain Specialist,IC3,MGR0145,Remote,45,Female,Bachelor's,0.6,0.4,3.0,2.38,1,3.08,2.52,,2.78,0.56,2.33,2.39,83.1,7,75.2,57.7,2.23,4.3,Low,41,16.2,0,166,7,12.6,0.58,0,0
EMP02334,Marketing,Content Strategist,IC2,MGR0065,Remote,35,Non-Binary,Master's,2.7,1.4,2.5,2.25,1,2.87,2.42,,2.83,0.45,2.31,2.49,58.0,5,60.8,50.1,2.5,3.1,Medium,2,20.0,1,172,4,0.0,0.22,0,0
EMP02335,Marketing,Marketing Analyst,IC3,MGR0009,Remote,28,Female,Bachelor's,6.4,4.4,4.5,4.38,0,4.96,3.97,,4.38,0.99,2.89,3.28,100.0,5,100.0,62.3,4.74,4.05,Low,33,18.1,1,197,5,7.4,1.03,1,0
EMP02336,Finance,FP&A Analyst,IC2,MGR0141,Hybrid,32,Female,Master's,12.1,6.7,1.5,1.83,0,1.74,1.53,,,0.21,1.4,1.02,37.0,5,33.8,37.8,2.47,2.96,Medium,0,21.1,1,185,4,0.0,0.05,0,0
EMP02337,Product,Product Analyst,IC2,MGR0101,Hybrid,23,Female,Bachelor's,8.8,6.2,2.0,1.24,0,2.63,1.16,,1.93,1.47,2.14,1.21,52.6,3,55.6,47.9,1.12,3.4,Medium,4,18.3,0,176,5,0.0,0.0,0,1
EMP02338,Sales,Account Executive,M1,MGR0186,Hybrid,34,Male,Bachelor's,2.4,1.6,4.0,4.46,0,4.26,4.55,4.07,4.29,-0.29,2.89,3.42,88.0,7,96.3,69.5,2.81,2.27,Low,31,21.3,2,182,6,10.7,1.15,1,0
EMP02339,Customer Success,CS Specialist,IC2,MGR0158,Remote,36,Female,Master's,4.0,1.8,3.5,3.9,0,3.45,2.92,,3.4,0.53,2.51,2.97,79.8,4,72.2,50.3,2.72,2.44,Medium,29,17.8,0,177,3,8.4,0.72,0,0
EMP02340,Marketing,Content Strategist,IC2,MGR0031,Hybrid,35,Female,Bachelor's,1.0,0.8,5.0,4.64,1,5.0,4.67,,,0.33,4.23,,100.0,5,90.9,91.2,3.47,3.24,Low,62,20.8,1,177,4,15.6,1.5,0,0
EMP02341,Operations,Operations Analyst,M2,MGR0151,Hybrid,45,Female,Bachelor's,2.1,1.6,3.0,2.53,0,3.6,,3.03,3.11,0.9,3.16,1.89,59.7,8,61.5,61.3,2.06,3.12,Medium,32,34.4,0,193,8,6.1,0.68,0,0
EMP02342,HR,HR Business Partner,IC1,MGR0063,Hybrid,33,Female,PhD,8.2,7.3,4.0,3.69,0,4.69,,,4.52,0.28,2.32,3.78,100.0,5,100.0,86.3,3.12,1.92,Low,47,20.9,6,175,4,6.7,1.19,0,0
EMP02343,Engineering,Data Engineer,IC2,MGR0156,On-Site,22,Male,Bachelor's,0.5,0.2,1.5,1.77,0,2.18,1.4,,1.53,0.78,1.0,1.0,50.8,5,52.1,35.8,2.51,3.41,Medium,0,14.9,3,170,8,2.9,0.0,0,0
